img_num,High_SSIM,High_PSNR,Low_SSIM,Low_PSNR
1,0.7740389704704285,23.777475357055664,0.8776712417602539,27.927230834960938
2,0.8995112776756287,26.99090003967285,0.9815714359283447,36.51482391357422
3,0.862841784954071,28.445262908935547,0.9489464163780212,32.403465270996094
4,0.8483462929725647,25.336212158203125,0.973064124584198,35.38972091674805
5,0.828457772731781,24.818933486938477,0.9535596370697021,32.68414306640625
6,0.791409969329834,23.985593795776367,0.9059354662895203,29.377281188964844
7,0.8751230239868164,27.57704734802246,0.954599916934967,32.95924377441406
8,0.8112167716026306,24.96465492248535,0.9011716842651367,28.42128562927246
9,0.8130274415016174,25.642398834228516,0.8548262715339661,25.605224609375
10,0.814123809337616,24.712142944335938,0.8976143002510071,28.213218688964844
11,0.7659454345703125,24.094398498535156,0.8568869233131409,26.04332160949707
12,0.7924262881278992,23.96695899963379,0.8706324696540833,27.026168823242188
13,0.8323807716369629,25.591604232788086,0.8957797884941101,27.82790756225586
14,0.773027241230011,23.621471405029297,0.8732413649559021,26.977943420410156
15,0.834845244884491,26.225688934326172,0.9045634269714355,28.881023406982422
16,0.9552872776985168,32.49192428588867,0.9894155859947205,38.82545852661133
17,0.7619304656982422,23.049306869506836,0.8864765167236328,28.380260467529297
18,0.8819150924682617,26.04352569580078,0.9883219599723816,39.63439178466797
19,0.8371331691741943,24.46779441833496,0.9642429351806641,33.85969543457031
20,0.8490333557128906,25.347984313964844,0.9641962051391602,33.51781463623047
21,0.7835783958435059,23.951465606689453,0.8544327616691589,25.591747283935547
22,0.8463473320007324,25.960485458374023,0.9172007441520691,27.49220848083496
23,0.8019237518310547,23.89299774169922,0.8996135592460632,27.349140167236328
24,0.7985342144966125,24.367660522460938,0.8781394958496094,26.556697845458984
25,0.7487360835075378,23.697872161865234,0.7760639190673828,22.304859161376953
26,0.7960940003395081,24.555030822753906,0.8539402484893799,25.405166625976562
27,0.7698970437049866,23.549762725830078,0.8512489795684814,26.258522033691406
28,0.790067732334137,24.077903747558594,0.8541533946990967,26.37798500061035
29,0.8384841084480286,24.799583435058594,0.953440248966217,32.83588790893555
30,0.8038897514343262,24.039690017700195,0.8917554020881653,27.812973022460938
31,0.8734943270683289,26.139543533325195,0.9522673487663269,31.766441345214844
32,0.8235363960266113,25.880155563354492,0.8927609324455261,28.261905670166016
33,0.8341536521911621,25.25191879272461,0.9114844799041748,29.253503799438477
34,0.8281620144844055,25.008831024169922,0.9005467295646667,28.06412124633789
35,0.8290116786956787,25.929424285888672,0.8979051113128662,27.995412826538086
36,0.7915505766868591,23.695255279541016,0.8862225413322449,27.412641525268555
37,0.7699524760246277,23.83612823486328,0.8409711718559265,25.265724182128906
38,0.7702789306640625,23.276613235473633,0.8831993937492371,26.899003982543945
39,0.8557145595550537,25.665695190429688,0.9563819766044617,31.877479553222656
40,0.8635671138763428,24.842832565307617,0.9623813033103943,33.25450897216797
41,0.8244760036468506,24.277984619140625,0.9487905502319336,31.231449127197266
42,0.87465900182724,25.808773040771484,0.9605059623718262,32.27793884277344
43,0.8406621813774109,25.177196502685547,0.9342376589775085,29.410537719726562
44,0.8079497814178467,24.632226943969727,0.8393313884735107,23.963720321655273
45,0.760521650314331,23.474123001098633,0.8361838459968567,25.422359466552734
46,0.7648472189903259,24.054954528808594,0.8202133178710938,23.944177627563477
47,0.810451090335846,25.147319793701172,0.8177337050437927,23.337406158447266
48,0.7747573852539062,23.977642059326172,0.8228939175605774,24.286701202392578
49,0.7271305918693542,23.514558792114258,0.7475932240486145,21.1671085357666
50,0.7989599704742432,24.487117767333984,0.874804675579071,26.262590408325195
51,0.8275289535522461,25.14674949645996,0.9214563369750977,28.671955108642578
52,0.7403944134712219,23.286020278930664,0.8186230659484863,24.922832489013672
53,0.7879768013954163,24.326290130615234,0.8648563027381897,26.663822174072266
54,0.7468690872192383,23.393335342407227,0.7831524014472961,23.797462463378906
55,0.7956709861755371,23.80183219909668,0.9200342297554016,29.618261337280273
56,0.7719924449920654,23.375450134277344,0.9133164286613464,29.298805236816406
57,0.8905196189880371,26.846895217895508,0.9666869044303894,33.02743148803711
58,0.7860077023506165,23.804367065429688,0.8538951873779297,26.122713088989258
59,0.7784261107444763,23.842058181762695,0.8676188588142395,26.95148277282715
60,0.7590336203575134,23.95147705078125,0.8265340328216553,24.990137100219727
61,0.843460738658905,25.607500076293945,0.9270589351654053,28.898483276367188
62,0.8464094996452332,25.85352325439453,0.9470688700675964,30.911340713500977
63,0.8274519443511963,25.232240676879883,0.9438672065734863,31.607662200927734
64,0.7484864592552185,23.13930892944336,0.8568698763847351,26.485095977783203
65,0.7740352749824524,23.044261932373047,0.9039859771728516,28.46856689453125
66,0.8147444128990173,24.415355682373047,0.8898388743400574,27.335952758789062
67,0.8295601010322571,25.70630645751953,0.8927649855613708,27.38877296447754
68,0.8368685245513916,25.43228530883789,0.9163479804992676,29.143583297729492
69,0.8043050765991211,23.980724334716797,0.9066717028617859,28.59674835205078
