img_num,High_SSIM,High_PSNR,Low_SSIM,Low_PSNR
1,0.8555170893669128,28.442569732666016,0.8495305180549622,27.131166458129883
2,0.9250679016113281,31.561222076416016,0.9375444054603577,31.277759552001953
3,0.9020535349845886,32.60931396484375,0.9065864086151123,31.39083480834961
4,0.8890164494514465,30.542478561401367,0.9002881050109863,29.430660247802734
5,0.8537521362304688,28.26074981689453,0.8767736554145813,28.596715927124023
6,0.876775324344635,30.182655334472656,0.8670895099639893,27.695209503173828
7,0.9192392230033875,33.03209686279297,0.9185962677001953,31.784250259399414
8,0.884415328502655,31.969167709350586,0.876931369304657,26.801881790161133
9,0.8573930859565735,28.53359031677246,0.8436774611473083,27.180004119873047
10,0.86556476354599,28.652629852294922,0.8710522651672363,28.04142951965332
11,0.8357601165771484,27.454151153564453,0.8305811882019043,26.571517944335938
12,0.8459898829460144,28.276599884033203,0.847223699092865,27.318899154663086
13,0.8729300498962402,28.784996032714844,0.8744298815727234,28.170421600341797
14,0.8379412293434143,27.265661239624023,0.8372757434844971,26.51959228515625
15,0.8907874226570129,31.32856559753418,0.8816830515861511,27.792570114135742
16,0.9591222405433655,35.620635986328125,0.9678819179534912,33.63127899169922
17,0.8482332825660706,28.45738410949707,0.8449475169181824,27.527732849121094
18,0.8925567269325256,28.747352600097656,0.9222359657287598,30.375049591064453
19,0.865246593952179,27.676095962524414,0.8883895874023438,28.283071517944336
20,0.8730409741401672,28.286231994628906,0.8994736075401306,29.22195053100586
21,0.8704033493995667,29.06426429748535,0.8587509989738464,26.602596282958984
22,0.8774092793464661,29.28622817993164,0.891925036907196,28.69333267211914
23,0.8738114237785339,29.429109573364258,0.8722520470619202,28.16927719116211
24,0.8598363995552063,29.21154022216797,0.8589641451835632,27.88140106201172
25,0.8328824043273926,28.540943145751953,0.8079321384429932,25.675851821899414
26,0.8559072613716125,28.34557342529297,0.8519258499145508,26.956531524658203
27,0.8626115918159485,29.032814025878906,0.8472015261650085,27.416955947875977
28,0.8648340106010437,28.217491149902344,0.8482387661933899,27.023744583129883
29,0.8820131421089172,28.88873863220215,0.8961670994758606,29.12673568725586
30,0.8796742558479309,29.995708465576172,0.8723470568656921,28.3009033203125
31,0.8957585692405701,29.112165451049805,0.9084796905517578,29.220794677734375
32,0.8632476925849915,28.283597946166992,0.8655967116355896,27.606975555419922
33,0.8873095512390137,29.58823013305664,0.8844130635261536,28.38946533203125
