img_num,High_SSIM,High_PSNR,Low_SSIM,Low_PSNR
1,0.6287063956260681,22.87716293334961,0.9043481945991516,31.02735710144043
2,0.9216797947883606,28.78605079650879,0.9881441593170166,39.338035583496094
3,0.7853153347969055,23.548524856567383,0.9794175028800964,38.05479049682617
4,0.8481979370117188,25.735607147216797,0.9757406711578369,37.65396499633789
5,0.7854765057563782,24.1495418548584,0.9548349380493164,34.856449127197266
6,0.6622750759124756,21.92736053466797,0.9327566623687744,32.77421569824219
7,0.8206140995025635,25.50077247619629,0.9831704497337341,39.20810317993164
8,0.7055490016937256,24.00545310974121,0.9258317947387695,30.9791202545166
9,0.6558383107185364,23.127735137939453,0.862480640411377,27.144716262817383
10,0.6833755373954773,23.74529266357422,0.9222161769866943,31.059471130371094
11,0.6563645005226135,22.197954177856445,0.8781108856201172,28.20368194580078
12,0.6318771243095398,22.087196350097656,0.8924059867858887,29.43170928955078
13,0.6673448085784912,22.86115264892578,0.9177103638648987,30.5385799407959
14,0.6208495497703552,21.860933303833008,0.8879037499427795,29.186168670654297
15,0.6737421154975891,22.496231079101562,0.9337635040283203,32.21849822998047
16,0.9358735084533691,30.365280151367188,0.9945198893547058,42.61711502075195
17,0.6488295197486877,21.607269287109375,0.9060993194580078,30.893157958984375
18,0.9101608395576477,27.624042510986328,0.9914717674255371,42.25933837890625
19,0.8200470805168152,24.93686294555664,0.9663062691688538,35.88029479980469
20,0.8290977478027344,25.20598602294922,0.9771544337272644,36.5780143737793
21,0.7031136155128479,23.33698081970215,0.8544101119041443,26.79261016845703
22,0.797572672367096,25.41872787475586,0.9226629734039307,29.00031852722168
23,0.7158409953117371,22.866836547851562,0.9244418144226074,29.525386810302734
24,0.6531173586845398,22.086362838745117,0.907507598400116,28.91951560974121
25,0.6062485575675964,22.111013412475586,0.7985137104988098,23.731327056884766
26,0.7310007214546204,23.574626922607422,0.860490620136261,26.563568115234375
27,0.6558247208595276,22.44439125061035,0.8667376041412354,27.92438507080078
28,0.6650003790855408,22.904926300048828,0.8668474555015564,28.08100128173828
29,0.8156530261039734,24.65975570678711,0.9668064117431641,36.21684265136719
30,0.6890257000923157,23.651735305786133,0.9139593243598938,30.499771118164062
31,0.8281116485595703,25.79584503173828,0.9779414534568787,37.06669235229492
32,0.7108733057975769,24.919692993164062,0.9146127700805664,31.14513397216797
33,0.7178763747215271,23.02075958251953,0.937849223613739,32.859920501708984
34,0.7886166572570801,24.272748947143555,0.8933523297309875,29.017457962036133
35,0.7161006927490234,22.747270584106445,0.914402961730957,30.314340591430664
36,0.7221658229827881,23.159873962402344,0.8974012732505798,29.23905372619629
37,0.7290955185890198,23.5965633392334,0.8373794555664062,26.151273727416992
38,0.7050933241844177,22.76311683654785,0.882401168346405,28.416576385498047
39,0.823124885559082,25.44116973876953,0.9590892791748047,34.21152877807617
40,0.8476541638374329,24.540679931640625,0.9856154322624207,39.622596740722656
41,0.8018112778663635,24.448625564575195,0.9546132683753967,34.176414489746094
42,0.8602636456489563,27.001325607299805,0.9625900387763977,34.39729690551758
43,0.806469202041626,25.258825302124023,0.9408555030822754,31.672914505004883
44,0.7056844234466553,23.009963989257812,0.8448166847229004,25.478437423706055
45,0.6628041863441467,22.083454132080078,0.844407856464386,27.387004852294922
46,0.6584091186523438,22.249067306518555,0.8306973576545715,25.91769027709961
47,0.6921112537384033,23.331714630126953,0.832054078578949,25.233718872070312
